Episode,Score,Random
1,34325,0.0157767
2,40900,0.0165414
3,35975,0.00726392
4,40275,0.0109769
5,40525,0.00854701
6,49050,0.0110421
7,37675,0.0265589
8,44775,0.00333056
9,57950,0.00519849
10,46525,0.00408441
11,43425,0.00735971
12,25500,0.00970874
13,40400,0.0148148
14,40925,0.00656814
15,46050,0.0152733
16,42300,0.00095511
17,42350,0.0167084
18,33800,0.0085197
